age_group,outcome,parameter,spearman_rho,association_share,association_allocated_variance,screening_importance_share,screening_allocated_parameter_variance,sensitivity_rank
11_to_14,outbreak_indicator,gamma,0.0,0.0,0.0,0.0,0.0,1
11_to_14,outbreak_indicator,local_mixing,0.0,0.0,0.0,0.0,0.0,2
11_to_14,outbreak_indicator,contact_scale,0.0,0.0,0.0,0.0,0.0,3
11_to_14,outbreak_indicator,sick_contact_multiplier,0.0,0.0,0.0,0.0,0.0,4
11_to_14,outbreak_indicator,sick_mobility_multiplier,0.0,0.0,0.0,0.0,0.0,5
11_to_14,outbreak_indicator,seed_infections_per_week,0.0,0.0,0.0,0.0,0.0,6
11_to_14,outbreak_indicator,initial_exposed_per_case,0.0,0.0,0.0,0.0,0.0,7
11_to_14,outbreak_indicator,initial_infectious_per_case,0.0,0.0,0.0,0.0,0.0,8
11_to_14,outbreak_indicator,seasonal_amplitude,0.0,0.0,0.0,0.0,0.0,9
11_to_14,outbreak_indicator,seasonal_peak_week,0.0,0.0,0.0,0.0,0.0,10
11_to_14,outbreak_indicator,seasonal_period_weeks,0.0,0.0,0.0,0.0,0.0,11
11_to_14,outbreak_indicator,beta_0,0.0,0.0,0.0,0.0,0.0,12
11_to_14,outbreak_indicator,sigma,0.0,0.0,0.0,0.0,0.0,13
11_to_14,outbreak_indicator,eta,0.0,0.0,0.0,0.0,0.0,14
11_to_14,outbreak_indicator,nu,0.0,0.0,0.0,0.0,0.0,15
11_to_14,outbreak_indicator,delta,0.0,0.0,0.0,0.0,0.0,16
11_to_14,outbreak_indicator,phi,0.0,0.0,0.0,0.0,0.0,17
11_to_14,outbreak_indicator,mu,0.0,0.0,0.0,0.0,0.0,18
11_to_14,outbreak_indicator,psi,0.0,0.0,0.0,0.0,0.0,19
11_to_14,outbreak_indicator,reporting_rate,0.0,0.0,0.0,0.0,0.0,20
11_to_14,outbreak_indicator,sh_noise_multiplier,0.0,0.0,0.0,0.0,0.0,21
11_to_14,outbreak_indicator,noise_scale,0.0,0.0,0.0,0.0,0.0,22
11_to_14,outbreak_indicator,dt,0.0,0.0,0.0,0.0,0.0,23
11_to_14,peak_weekly_cases,mu,0.4921555116658166,0.19759760572643323,0.037846508867230996,0.19759760572643323,0.037846508867230996,1
11_to_14,peak_weekly_cases,contact_scale,0.48116492846295844,0.18887083524610396,0.03617504227657135,0.18887083524610396,0.03617504227657135,2
11_to_14,peak_weekly_cases,seasonal_period_weeks,0.44282235753916266,0.1599690814800636,0.030639395849259156,0.1599690814800636,0.030639395849259156,3
11_to_14,peak_weekly_cases,local_mixing,0.3442361680907703,0.0966696105734227,0.0185154433441062,0.0966696105734227,0.0185154433441062,4
11_to_14,peak_weekly_cases,sigma,0.3368337627937659,0.09255677319076752,0.01772769829071907,0.09255677319076752,0.01772769829071907,5
11_to_14,peak_weekly_cases,gamma,0.28312268825566367,0.06539225565134922,0.01252479033973413,0.06539225565134922,0.01252479033973413,6
11_to_14,peak_weekly_cases,sick_contact_multiplier,0.2631273236574932,0.05648184420063471,0.01081815039973899,0.05648184420063471,0.01081815039973899,7
11_to_14,peak_weekly_cases,reporting_rate,0.24895487934513794,0.05056130292178,0.009684169969231137,0.05056130292178,0.009684169969231137,8
11_to_14,peak_weekly_cases,noise_scale,0.15170781849318854,0.01877555997059472,0.0035961437604569253,0.01877555997059472,0.0035961437604569253,9
11_to_14,peak_weekly_cases,initial_exposed_per_case,0.15103253142318734,0.018608783140720637,0.003564200454527314,0.018608783140720637,0.003564200454527314,10
11_to_14,peak_weekly_cases,sick_mobility_multiplier,0.13238201819323955,0.014296672447188704,0.0027382879390427887,0.014296672447188704,0.0027382879390427887,11
11_to_14,peak_weekly_cases,phi,-0.08650255683561708,0.006104285824878885,0.0011691736180206467,0.006104285824878885,0.0011691736180206467,12
11_to_14,peak_weekly_cases,delta,-0.08526643813120814,0.005931072250288031,0.0011359974615455857,0.005931072250288031,0.0011359974615455857,13
11_to_14,peak_weekly_cases,seed_infections_per_week,0.08415622040595197,0.005777625879661945,0.001106607381614229,0.005777625879661945,0.001106607381614229,14
11_to_14,peak_weekly_cases,sh_noise_multiplier,-0.08119182462408239,0.00537776195638924,0.00103002015039657,0.00537776195638924,0.00103002015039657,15
11_to_14,peak_weekly_cases,initial_infectious_per_case,0.06767177629460963,0.0037358731735248362,0.0007155438785245564,0.0037358731735248362,0.0007155438785245564,16
11_to_14,peak_weekly_cases,psi,0.0630334697671863,0.003241301274353844,0.0006208169222001342,0.003241301274353844,0.0006208169222001342,17
11_to_14,peak_weekly_cases,seasonal_amplitude,-0.06117356893879322,0.003052843973305455,0.0005847210854666825,0.003052843973305455,0.0005847210854666825,18
11_to_14,peak_weekly_cases,dt,-0.05182828262259046,0.002191344248902018,0.0004197152553662316,0.002191344248902018,0.0004197152553662316,19
11_to_14,peak_weekly_cases,seasonal_peak_week,0.05092980745318211,0.002116026197677556,0.00040528934527967115,0.002116026197677556,0.00040528934527967115,20
11_to_14,peak_weekly_cases,beta_0,0.04561907524164742,0.0016977350948795904,0.0003251726967356382,0.0016977350948795904,0.0003251726967356382,21
11_to_14,peak_weekly_cases,nu,0.03488601676887445,0.0009928410886382146,0.0001901620666240232,0.0009928410886382146,0.0001901620666240232,22
11_to_14,peak_weekly_cases,eta,-0.001087326638137491,9.644884413857595e-07,1.847315923442128e-07,9.644884413857595e-07,1.847315923442128e-07,23
11_to_14,cumulative_cases,contact_scale,0.4933920074802437,0.20027677809105604,0.45572634779427684,0.20027677809105604,0.45572634779427684,1
11_to_14,cumulative_cases,mu,0.48789846096658357,0.19584174604148868,0.445634509002158,0.19584174604148868,0.445634509002158,2
11_to_14,cumulative_cases,seasonal_period_weeks,0.43071121400381,0.1526225602338436,0.3472899985177449,0.1526225602338436,0.3472899985177449,3
11_to_14,cumulative_cases,local_mixing,0.34374150575942797,0.09720986192226652,0.22119936103265514,0.09720986192226652,0.22119936103265514,4
11_to_14,cumulative_cases,sigma,0.34159558915252947,0.09599992297642408,0.21844616586894955,0.09599992297642408,0.21844616586894955,5
11_to_14,cumulative_cases,gamma,0.27374456726454177,0.061650612258416476,0.14028490288092924,0.061650612258416476,0.14028490288092924,6
11_to_14,cumulative_cases,sick_contact_multiplier,0.26932684027647336,0.059676816608737276,0.13579356498696946,0.059676816608737276,0.13579356498696946,7
11_to_14,cumulative_cases,reporting_rate,0.23288917629133696,0.04462158428196064,0.10153564397948822,0.04462158428196064,0.10153564397948822,8
11_to_14,cumulative_cases,noise_scale,0.14795379699029468,0.018009373550632916,0.04098001831526024,0.018009373550632916,0.04098001831526024,9
11_to_14,cumulative_cases,sick_mobility_multiplier,0.14411403687501761,0.0170867294717338,0.03888055765687307,0.0170867294717338,0.03888055765687307,10
11_to_14,cumulative_cases,initial_exposed_per_case,0.12986515060521164,0.013874956274021223,0.03157222324442496,0.013874956274021223,0.03157222324442496,11
11_to_14,cumulative_cases,phi,-0.10189384293982545,0.008541659602545031,0.019436398827027065,0.008541659602545031,0.019436398827027065,12
11_to_14,cumulative_cases,seed_infections_per_week,0.0985462130330638,0.007989622420181567,0.018180247757676606,0.007989622420181567,0.018180247757676606,13
11_to_14,cumulative_cases,seasonal_peak_week,0.08548759517455085,0.00601246521271674,0.013681260697062833,0.00601246521271674,0.013681260697062833,14
11_to_14,cumulative_cases,sh_noise_multiplier,-0.0725291200910265,0.0043278399702190344,0.009847925067824385,0.0043278399702190344,0.009847925067824385,15
11_to_14,cumulative_cases,delta,-0.06600839482819759,0.0035846331752828146,0.008156770848446123,0.0035846331752828146,0.008156770848446123,16
11_to_14,cumulative_cases,initial_infectious_per_case,0.05925304934968114,0.0028884695059425646,0.006572662448463514,0.0028884695059425646,0.006572662448463514,17
11_to_14,cumulative_cases,nu,0.051356076236294707,0.002169851665926758,0.004937459971113292,0.002169851665926758,0.004937459971113292,18
11_to_14,cumulative_cases,beta_0,0.0504433463728272,0.002093409329737412,0.004763516756026247,0.002093409329737412,0.004763516756026247,19
11_to_14,cumulative_cases,psi,0.0419197656102264,0.0014457195952290191,0.003289709957131391,0.0014457195952290191,0.003289709957131391,20
11_to_14,cumulative_cases,dt,-0.04142191295742595,0.0014115838455627464,0.0032120346486262915,0.0014115838455627464,0.0032120346486262915,21
11_to_14,cumulative_cases,seasonal_amplitude,-0.04070374619965059,0.0013630605216191167,0.0031016206634681366,0.0013630605216191167,0.0031016206634681366,22
11_to_14,cumulative_cases,eta,-0.03976240411475778,0.0013007434444560425,0.0029598192312130698,0.0013007434444560425,0.0029598192312130698,23
11_to_14,final_week_cases,contact_scale,0.479651604203642,0.19533351893360448,0.042627949715883455,0.19533351893360448,0.042627949715883455,1
11_to_14,final_week_cases,mu,0.47899349674822284,0.19479787074662336,0.0425110543458277,0.19479787074662336,0.0425110543458277,2
11_to_14,final_week_cases,seasonal_period_weeks,0.4584319307715156,0.1784327999494855,0.03893967848137922,0.1784327999494855,0.03893967848137922,3
11_to_14,final_week_cases,local_mixing,0.37795111164726825,0.12128196518705313,0.02646755939104622,0.12128196518705313,0.02646755939104622,4
11_to_14,final_week_cases,sigma,0.3734387835725025,0.11840330110027439,0.02583934387222462,0.11840330110027439,0.02583934387222462,5
11_to_14,final_week_cases,sick_contact_multiplier,0.30368797730835134,0.07830331875752315,0.017088259878823328,0.07830331875752315,0.017088259878823328,6
11_to_14,final_week_cases,phi,-0.14217123972789422,0.01716123238520896,0.0037451234953072114,0.01716123238520896,0.0037451234953072114,7
11_to_14,final_week_cases,gamma,0.13658877170388148,0.01583999245877662,0.0034567871695498306,0.01583999245877662,0.0034567871695498306,8
11_to_14,final_week_cases,noise_scale,0.12859705812568176,0.014040644333807792,0.0030641125184644106,0.014040644333807792,0.0030641125184644106,9
11_to_14,final_week_cases,seasonal_peak_week,0.12196734084652361,0.0126302539283864,0.0027563207395096497,0.0126302539283864,0.0027563207395096497,10
11_to_14,final_week_cases,seed_infections_per_week,0.1119555235138631,0.010641822761248327,0.002322382190360444,0.010641822761248327,0.002322382190360444,11
11_to_14,final_week_cases,initial_exposed_per_case,0.09915390283757759,0.008347272625318057,0.0018216388036186317,0.008347272625318057,0.0018216388036186317,12
11_to_14,final_week_cases,reporting_rate,0.09649285964827371,0.00790524484925702,0.0017251743672340165,0.00790524484925702,0.0017251743672340165,13
11_to_14,final_week_cases,sick_mobility_multiplier,0.09075587943907558,0.006993176836257322,0.0015261322898277709,0.006993176836257322,0.0015261322898277709,14
11_to_14,final_week_cases,sh_noise_multiplier,-0.08000583722164047,0.00543460920220361,0.001186003554647261,0.00543460920220361,0.001186003554647261,15
11_to_14,final_week_cases,seasonal_amplitude,-0.06789093736840111,0.00391334900445757,0.0008540164816230168,0.00391334900445757,0.0008540164816230168,16
11_to_14,final_week_cases,delta,-0.062491594897200665,0.0033156462492206166,0.0007235788427867129,0.0033156462492206166,0.0007235788427867129,17
11_to_14,final_week_cases,eta,-0.055218076846436745,0.00258873457971128,0.0005649437336415921,0.00258873457971128,0.0005649437336415921,18
11_to_14,final_week_cases,beta_0,0.055066425998014056,0.002574534711771165,0.0005618448734980385,0.002574534711771165,0.0005618448734980385,19
11_to_14,final_week_cases,psi,-0.03344044274558536,0.0009494432448506065,0.000207198534693546,0.0009494432448506065,0.000207198534693546,20
11_to_14,final_week_cases,initial_infectious_per_case,0.03251050829771035,0.0008973719509175341,0.00019583493201266413,0.0008973719509175341,0.00019583493201266413,21
11_to_14,final_week_cases,nu,0.01565437342868978,0.00020806371585204637,4.540608117573336e-05,0.00020806371585204637,4.540608117573336e-05,22
11_to_14,final_week_cases,dt,0.002620984474626182,5.832488191018877e-06,1.2728333297970593e-06,5.832488191018877e-06,1.2728333297970593e-06,23
15_to_24,outbreak_indicator,gamma,0.0,0.0,0.0,0.0,0.0,1
15_to_24,outbreak_indicator,local_mixing,0.0,0.0,0.0,0.0,0.0,2
15_to_24,outbreak_indicator,contact_scale,0.0,0.0,0.0,0.0,0.0,3
15_to_24,outbreak_indicator,sick_contact_multiplier,0.0,0.0,0.0,0.0,0.0,4
15_to_24,outbreak_indicator,sick_mobility_multiplier,0.0,0.0,0.0,0.0,0.0,5
15_to_24,outbreak_indicator,seed_infections_per_week,0.0,0.0,0.0,0.0,0.0,6
15_to_24,outbreak_indicator,initial_exposed_per_case,0.0,0.0,0.0,0.0,0.0,7
15_to_24,outbreak_indicator,initial_infectious_per_case,0.0,0.0,0.0,0.0,0.0,8
15_to_24,outbreak_indicator,seasonal_amplitude,0.0,0.0,0.0,0.0,0.0,9
15_to_24,outbreak_indicator,seasonal_peak_week,0.0,0.0,0.0,0.0,0.0,10
15_to_24,outbreak_indicator,seasonal_period_weeks,0.0,0.0,0.0,0.0,0.0,11
15_to_24,outbreak_indicator,beta_0,0.0,0.0,0.0,0.0,0.0,12
15_to_24,outbreak_indicator,sigma,0.0,0.0,0.0,0.0,0.0,13
15_to_24,outbreak_indicator,eta,0.0,0.0,0.0,0.0,0.0,14
15_to_24,outbreak_indicator,nu,0.0,0.0,0.0,0.0,0.0,15
15_to_24,outbreak_indicator,delta,0.0,0.0,0.0,0.0,0.0,16
15_to_24,outbreak_indicator,phi,0.0,0.0,0.0,0.0,0.0,17
15_to_24,outbreak_indicator,mu,0.0,0.0,0.0,0.0,0.0,18
15_to_24,outbreak_indicator,psi,0.0,0.0,0.0,0.0,0.0,19
15_to_24,outbreak_indicator,reporting_rate,0.0,0.0,0.0,0.0,0.0,20
15_to_24,outbreak_indicator,sh_noise_multiplier,0.0,0.0,0.0,0.0,0.0,21
15_to_24,outbreak_indicator,noise_scale,0.0,0.0,0.0,0.0,0.0,22
15_to_24,outbreak_indicator,dt,0.0,0.0,0.0,0.0,0.0,23
15_to_24,peak_weekly_cases,mu,0.45166736092460485,0.16800491303293802,0.04555983325505521,0.16800491303293802,0.04555983325505521,1
15_to_24,peak_weekly_cases,contact_scale,0.44797626290560777,0.16527020698821043,0.044818231422405506,0.16527020698821043,0.044818231422405506,2
15_to_24,peak_weekly_cases,seasonal_period_weeks,0.4315694752769807,0.15338610004710734,0.04159548084417837,0.15338610004710734,0.04159548084417837,3
15_to_24,peak_weekly_cases,gamma,0.3566859665520414,0.10477474479128233,0.02841297802461241,0.10477474479128233,0.02841297802461241,4
15_to_24,peak_weekly_cases,reporting_rate,0.3029704757686061,0.07559362708644667,0.020499597202422996,0.07559362708644667,0.020499597202422996,5
15_to_24,peak_weekly_cases,sigma,0.29434074582651687,0.07134858065264547,0.01934841891726159,0.07134858065264547,0.01934841891726159,6
15_to_24,peak_weekly_cases,local_mixing,0.2849584896991593,0.0668725319216007,0.018134597070349763,0.0668725319216007,0.018134597070349763,7
15_to_24,peak_weekly_cases,sick_contact_multiplier,0.23265362784856555,0.04457632119998476,0.012088276017243164,0.04457632119998476,0.012088276017243164,8
15_to_24,peak_weekly_cases,seed_infections_per_week,0.18723023168455152,0.028869317409913855,0.007828826333936266,0.028869317409913855,0.007828826333936266,9
15_to_24,peak_weekly_cases,noise_scale,0.17935588924402454,0.02649206726801504,0.007184159948202462,0.02649206726801504,0.007184159948202462,10
15_to_24,peak_weekly_cases,sick_mobility_multiplier,0.14888573203138927,0.018255373680703194,0.004950520588278871,0.018255373680703194,0.004950520588278871,11
15_to_24,peak_weekly_cases,initial_infectious_per_case,0.13238738228136063,0.014433702706238546,0.003914153917750862,0.014433702706238546,0.003914153917750862,12
15_to_24,peak_weekly_cases,phi,-0.12062737231385841,0.01198329638708725,0.003249648926246363,0.01198329638708725,0.003249648926246363,13
15_to_24,peak_weekly_cases,initial_exposed_per_case,0.11749423097215161,0.011368879206352326,0.0030830303208854814,0.011368879206352326,0.0030830303208854814,14
15_to_24,peak_weekly_cases,seasonal_amplitude,-0.10457252658936816,0.009005747546363784,0.0024421926070043887,0.009005747546363784,0.0024421926070043887,15
15_to_24,peak_weekly_cases,dt,-0.09475821170164735,0.0073946611544334715,0.0020052956969631745,0.0073946611544334715,0.0020052956969631745,16
15_to_24,peak_weekly_cases,seasonal_peak_week,0.08798547603423185,0.006375386848415945,0.0017288873075596086,0.006375386848415945,0.0017288873075596086,17
15_to_24,peak_weekly_cases,psi,0.08109256508247689,0.00541560078024834,0.0014686110308910318,0.00541560078024834,0.0014686110308910318,18
15_to_24,peak_weekly_cases,delta,-0.06586463976689375,0.003572639600695039,0.0009688339558031944,0.003572639600695039,0.0009688339558031944,19
15_to_24,peak_weekly_cases,sh_noise_multiplier,-0.05012740015101488,0.002069354649847294,0.0005611708079878117,0.002069354649847294,0.0005611708079878117,20
15_to_24,peak_weekly_cases,eta,-0.04893136994020808,0.001971783898949999,0.0005347114202163376,0.001971783898949999,0.0005347114202163376,21
15_to_24,peak_weekly_cases,nu,0.0446079210202821,0.001638734256352683,0.00044439450085687467,0.001638734256352683,0.00044439450085687467,22
15_to_24,peak_weekly_cases,beta_0,0.040132822336784904,0.0013264288861674206,0.0003597030455093202,0.0013264288861674206,0.0003597030455093202,23
15_to_24,cumulative_cases,mu,0.4608062077395472,0.17119857035211133,0.6293591992261113,0.17119857035211133,0.6293591992261113,1
15_to_24,cumulative_cases,contact_scale,0.44539564323314434,0.15993938459803395,0.58796824534402,0.15993938459803395,0.58796824534402,2
15_to_24,cumulative_cases,seasonal_period_weeks,0.4361681886224593,0.15338096538688545,0.5638582223781264,0.15338096538688545,0.5638582223781264,3
15_to_24,cumulative_cases,gamma,0.3361883602624079,0.09112317373798987,0.3349864869591526,0.09112317373798987,0.3349864869591526,4
15_to_24,cumulative_cases,reporting_rate,0.31161614934874504,0.0782894793555212,0.28780733351732884,0.0782894793555212,0.28780733351732884,5
15_to_24,cumulative_cases,sigma,0.30939297656347303,0.07717637805210378,0.283715356910658,0.07717637805210378,0.283715356910658,6
15_to_24,cumulative_cases,local_mixing,0.3007864080459721,0.07294237611201836,0.26815034334159993,0.07294237611201836,0.26815034334159993,7
15_to_24,cumulative_cases,sick_contact_multiplier,0.24056331823335267,0.04665759003499968,0.17152236401187593,0.04665759003499968,0.17152236401187593,8
15_to_24,cumulative_cases,seed_infections_per_week,0.19128441877294097,0.02950004530004083,0.10844789678431292,0.02950004530004083,0.10844789678431292,9
15_to_24,cumulative_cases,noise_scale,0.1822830010348898,0.026788958632421,0.09848141557680931,0.026788958632421,0.09848141557680931,10
15_to_24,cumulative_cases,sick_mobility_multiplier,0.14173370282012152,0.016196074214826016,0.05953991483389664,0.016196074214826016,0.05953991483389664,11
15_to_24,cumulative_cases,initial_infectious_per_case,0.1327580361181932,0.014209707233832794,0.05223764396822369,0.014209707233832794,0.05223764396822369,12
15_to_24,cumulative_cases,phi,-0.1273016776863866,0.013065671832708719,0.048031947609563114,0.013065671832708719,0.048031947609563114,13
15_to_24,cumulative_cases,initial_exposed_per_case,0.1162602056421592,0.010897469574964085,0.04006121494580416,0.010897469574964085,0.04006121494580416,14
15_to_24,cumulative_cases,seasonal_amplitude,-0.10516437029945024,0.008916629943420473,0.03277926369037267,0.008916629943420473,0.03277926369037267,15
15_to_24,cumulative_cases,dt,-0.10016294683914718,0.008088680437965116,0.029735560482563664,0.008088680437965116,0.029735560482563664,16
15_to_24,cumulative_cases,psi,0.08634036289365285,0.006010231923603944,0.022094780013774448,0.006010231923603944,0.022094780013774448,17
15_to_24,cumulative_cases,seasonal_peak_week,0.07948486483250516,0.00509368837192583,0.018725387883024806,0.00509368837192583,0.018725387883024806,18
15_to_24,cumulative_cases,nu,0.06386256958464778,0.0032881851931043393,0.01208800748617806,0.0032881851931043393,0.01208800748617806,19
15_to_24,cumulative_cases,beta_0,0.05546773180860134,0.002480528982083977,0.009118906370600307,0.002480528982083977,0.009118906370600307,20
15_to_24,cumulative_cases,sh_noise_multiplier,-0.053052856865525945,0.002269243197850275,0.008342178786370549,0.002269243197850275,0.008342178786370549,21
15_to_24,cumulative_cases,delta,-0.044944141713066633,0.0016285821635060745,0.0059869843783743396,0.0016285821635060745,0.0059869843783743396,22
15_to_24,cumulative_cases,eta,-0.03262942399387649,0.0008583853680828832,0.0031555913508677946,0.0008583853680828832,0.0031555913508677946,23
15_to_24,final_week_cases,mu,0.47810063449626355,0.18763603653541333,0.05874416944289309,0.18763603653541333,0.05874416944289309,1
15_to_24,final_week_cases,contact_scale,0.4672503833964914,0.1792160674758406,0.0561080868530431,0.1792160674758406,0.0561080868530431,2
15_to_24,final_week_cases,seasonal_period_weeks,0.45614547186742593,0.17079861574984054,0.05347279237763355,0.17079861574984054,0.05347279237763355,3
15_to_24,final_week_cases,sigma,0.3757414486860975,0.11589263078550233,0.03628309607126716,0.11589263078550233,0.03628309607126716,4
15_to_24,final_week_cases,local_mixing,0.3591627686037979,0.10589128825887648,0.03315192483737875,0.10589128825887648,0.03315192483737875,5
15_to_24,final_week_cases,sick_contact_multiplier,0.26238894411925295,0.05651564316504265,0.017693640196001247,0.05651564316504265,0.017693640196001247,6
15_to_24,final_week_cases,noise_scale,0.18714107929282672,0.02874854505825387,0.009000453395422131,0.02874854505825387,0.009000453395422131,7
15_to_24,final_week_cases,phi,-0.1850150939111994,0.02809906905137267,0.008797118634670446,0.02809906905137267,0.008797118634670446,8
15_to_24,final_week_cases,seed_infections_per_week,0.17859135611610752,0.026181738490255,0.008196850192424405,0.026181738490255,0.008196850192424405,9
15_to_24,final_week_cases,reporting_rate,0.15374622681776318,0.019403788989836416,0.006074843027490421,0.019403788989836416,0.006074843027490421,10
15_to_24,final_week_cases,gamma,0.14529378964774023,0.017328928648437714,0.005425255934754852,0.017328928648437714,0.005425255934754852,11
15_to_24,final_week_cases,sick_mobility_multiplier,0.13597722383000338,0.015177839323383225,0.004751803445931095,0.015177839323383225,0.004751803445931095,12
15_to_24,final_week_cases,initial_exposed_per_case,0.1187003735820012,0.0115659625617384,0.0036210147956769814,0.0115659625617384,0.0036210147956769814,13
15_to_24,final_week_cases,seasonal_peak_week,0.10840808634416349,0.009647192998151326,0.0030202958376001217,0.009647192998151326,0.0030202958376001217,14
15_to_24,final_week_cases,seasonal_amplitude,-0.10514328241356222,0.009074875433739561,0.0028411174633404244,0.009074875433739561,0.0028411174633404244,15
15_to_24,final_week_cases,sh_noise_multiplier,-0.10325192798926121,0.008751327773501877,0.0027398227497726127,0.008751327773501877,0.0027398227497726127,16
15_to_24,final_week_cases,beta_0,0.058654877978436076,0.0028241377881694923,0.0008841671984847892,0.0028241377881694923,0.0008841671984847892,17
15_to_24,final_week_cases,initial_infectious_per_case,0.04641973195981113,0.0017688168525829256,0.000553772499249979,0.0017688168525829256,0.000553772499249979,18
15_to_24,final_week_cases,nu,0.04292888113129793,0.0015127833974130196,0.0004736148016602004,0.0015127833974130196,0.0004736148016602004,19
15_to_24,final_week_cases,delta,-0.04091734987519566,0.0013743349974142496,0.0004302700560623034,0.0013743349974142496,0.0004302700560623034,20
15_to_24,final_week_cases,eta,-0.038170450862595115,0.0011960027828541802,0.000374438681542378,0.0011960027828541802,0.000374438681542378,21
15_to_24,final_week_cases,dt,-0.0294519078507265,0.0007120401394271871,0.00022292203231844265,0.0007120401394271871,0.00022292203231844265,22
15_to_24,final_week_cases,psi,-0.02883099421975325,0.0006823337429529057,0.0002136216995026107,0.0006823337429529057,0.0002136216995026107,23
1_to_4,outbreak_indicator,gamma,0.0,0.0,0.0,0.0,0.0,1
1_to_4,outbreak_indicator,local_mixing,0.0,0.0,0.0,0.0,0.0,2
1_to_4,outbreak_indicator,contact_scale,0.0,0.0,0.0,0.0,0.0,3
1_to_4,outbreak_indicator,sick_contact_multiplier,0.0,0.0,0.0,0.0,0.0,4
1_to_4,outbreak_indicator,sick_mobility_multiplier,0.0,0.0,0.0,0.0,0.0,5
1_to_4,outbreak_indicator,seed_infections_per_week,0.0,0.0,0.0,0.0,0.0,6
1_to_4,outbreak_indicator,initial_exposed_per_case,0.0,0.0,0.0,0.0,0.0,7
1_to_4,outbreak_indicator,initial_infectious_per_case,0.0,0.0,0.0,0.0,0.0,8
1_to_4,outbreak_indicator,seasonal_amplitude,0.0,0.0,0.0,0.0,0.0,9
1_to_4,outbreak_indicator,seasonal_peak_week,0.0,0.0,0.0,0.0,0.0,10
1_to_4,outbreak_indicator,seasonal_period_weeks,0.0,0.0,0.0,0.0,0.0,11
1_to_4,outbreak_indicator,beta_0,0.0,0.0,0.0,0.0,0.0,12
1_to_4,outbreak_indicator,sigma,0.0,0.0,0.0,0.0,0.0,13
1_to_4,outbreak_indicator,eta,0.0,0.0,0.0,0.0,0.0,14
1_to_4,outbreak_indicator,nu,0.0,0.0,0.0,0.0,0.0,15
1_to_4,outbreak_indicator,delta,0.0,0.0,0.0,0.0,0.0,16
1_to_4,outbreak_indicator,phi,0.0,0.0,0.0,0.0,0.0,17
1_to_4,outbreak_indicator,mu,0.0,0.0,0.0,0.0,0.0,18
1_to_4,outbreak_indicator,psi,0.0,0.0,0.0,0.0,0.0,19
1_to_4,outbreak_indicator,reporting_rate,0.0,0.0,0.0,0.0,0.0,20
1_to_4,outbreak_indicator,sh_noise_multiplier,0.0,0.0,0.0,0.0,0.0,21
1_to_4,outbreak_indicator,noise_scale,0.0,0.0,0.0,0.0,0.0,22
1_to_4,outbreak_indicator,dt,0.0,0.0,0.0,0.0,0.0,23
1_to_4,peak_weekly_cases,contact_scale,0.4541988502212307,0.1670110034568456,0.06595357361142834,0.1670110034568456,0.06595357361142834,1
1_to_4,peak_weekly_cases,mu,0.4291455231925228,0.14909469714313192,0.0588783246586745,0.14909469714313192,0.0588783246586745,2
1_to_4,peak_weekly_cases,seasonal_period_weeks,0.41178330432429533,0.13727469673159418,0.05421054079357783,0.13727469673159418,0.05421054079357783,3
1_to_4,peak_weekly_cases,gamma,0.36552506562247705,0.10816514876765626,0.04271501849446737,0.10816514876765626,0.04271501849446737,4
1_to_4,peak_weekly_cases,reporting_rate,0.3479425285517358,0.09800947320340427,0.038704485762869535,0.09800947320340427,0.038704485762869535,5
1_to_4,peak_weekly_cases,sigma,0.3168147139394341,0.08125754768681671,0.032089057259220635,0.08125754768681671,0.032089057259220635,6
1_to_4,peak_weekly_cases,sick_contact_multiplier,0.28387857330130517,0.0652406459354142,0.025763893726141813,0.0652406459354142,0.025763893726141813,7
1_to_4,peak_weekly_cases,local_mixing,0.28220758849262934,0.06447485880301597,0.025461480130858184,0.06447485880301597,0.025461480130858184,8
1_to_4,peak_weekly_cases,initial_exposed_per_case,0.17422877905802686,0.02457495950644555,0.009704788111311667,0.02457495950644555,0.009704788111311667,9
1_to_4,peak_weekly_cases,sick_mobility_multiplier,0.1517162645466205,0.018634481235672854,0.007358860221478142,0.018634481235672854,0.007358860221478142,10
1_to_4,peak_weekly_cases,psi,0.1449064291961951,0.01699919413654327,0.00671307625613522,0.01699919413654327,0.00671307625613522,11
1_to_4,peak_weekly_cases,noise_scale,0.1413870605066895,0.01618349638966923,0.006390952681762264,0.01618349638966923,0.006390952681762264,12
1_to_4,peak_weekly_cases,initial_infectious_per_case,0.12526949641889695,0.012704093679730907,0.005016917211021463,0.012704093679730907,0.005016917211021463,13
1_to_4,peak_weekly_cases,seasonal_amplitude,-0.09768107942360207,0.007724563091504529,0.003050472902543261,0.007724563091504529,0.003050472902543261,14
1_to_4,peak_weekly_cases,phi,-0.09403581461837436,0.007158789735389353,0.0028270458593091367,0.007158789735389353,0.0028270458593091367,15
1_to_4,peak_weekly_cases,beta_0,0.0854691561985535,0.0059138711389023,0.0023354205855596693,0.0059138711389023,0.0023354205855596693,16
1_to_4,peak_weekly_cases,delta,-0.08421591759204665,0.005741711861518058,0.002267433929957149,0.005741711861518058,0.002267433929957149,17
1_to_4,peak_weekly_cases,sh_noise_multiplier,-0.0786993787031306,0.00501413049005823,0.001980108002038399,0.00501413049005823,0.001980108002038399,18
