level_id,parameter,parameter_value,age_group,outcome,conditional_mean,conditional_variance,simulations,baseline_value,is_baseline
noise_scale:5,noise_scale,0.034,under_1,cumulative_cases,13.68,15.284266666666669,300,0.03,False
noise_scale:5,noise_scale,0.034,under_1,final_week_cases,2.18,2.280933333333333,300,0.03,False
noise_scale:5,noise_scale,0.034,under_1,outbreak_indicator,0.0,0.0,300,0.03,False
noise_scale:5,noise_scale,0.034,under_1,peak_weekly_cases,4.296666666666667,1.721988888888889,300,0.03,False
noise_scale:6,noise_scale,0.036,11_to_14,cumulative_cases,7.22,7.251599999999999,300,0.03,False
noise_scale:6,noise_scale,0.036,11_to_14,final_week_cases,1.2833333333333334,1.3430555555555557,300,0.03,False
noise_scale:6,noise_scale,0.036,11_to_14,outbreak_indicator,0.0,0.0,300,0.03,False
noise_scale:6,noise_scale,0.036,11_to_14,peak_weekly_cases,2.7,0.9833333333333333,300,0.03,False
noise_scale:6,noise_scale,0.036,15_to_24,cumulative_cases,10.833333333333334,11.345555555555555,300,0.03,False
noise_scale:6,noise_scale,0.036,15_to_24,final_week_cases,2.013333333333333,2.1131555555555552,300,0.03,False
noise_scale:6,noise_scale,0.036,15_to_24,outbreak_indicator,0.0,0.0,300,0.03,False
noise_scale:6,noise_scale,0.036,15_to_24,peak_weekly_cases,3.5933333333333333,1.3479555555555556,300,0.03,False
noise_scale:6,noise_scale,0.036,1_to_4,cumulative_cases,15.026666666666667,15.865955555555557,300,0.03,False
noise_scale:6,noise_scale,0.036,1_to_4,final_week_cases,2.203333333333333,2.0886555555555555,300,0.03,False
noise_scale:6,noise_scale,0.036,1_to_4,outbreak_indicator,0.0,0.0,300,0.03,False
noise_scale:6,noise_scale,0.036,1_to_4,peak_weekly_cases,4.79,2.0392333333333332,300,0.03,False
noise_scale:6,noise_scale,0.036,25_to_34,cumulative_cases,16.303333333333335,21.404655555555554,300,0.03,False
noise_scale:6,noise_scale,0.036,25_to_34,final_week_cases,2.7466666666666666,2.975822222222223,300,0.03,False
noise_scale:6,noise_scale,0.036,25_to_34,outbreak_indicator,0.0,0.0,300,0.03,False
noise_scale:6,noise_scale,0.036,25_to_34,peak_weekly_cases,4.923333333333333,2.030788888888889,300,0.03,False
noise_scale:6,noise_scale,0.036,35_and_over,cumulative_cases,28.046666666666667,46.12448888888889,300,0.03,False
noise_scale:6,noise_scale,0.036,35_and_over,final_week_cases,5.1,5.683333333333334,300,0.03,False
noise_scale:6,noise_scale,0.036,35_and_over,outbreak_indicator,0.0,0.0,300,0.03,False
noise_scale:6,noise_scale,0.036,35_and_over,peak_weekly_cases,7.586666666666667,4.02248888888889,300,0.03,False
noise_scale:6,noise_scale,0.036,5_to_10,cumulative_cases,40.086666666666666,58.239155555555556,300,0.03,False
noise_scale:6,noise_scale,0.036,5_to_10,final_week_cases,6.923333333333333,8.504122222222222,300,0.03,False
noise_scale:6,noise_scale,0.036,5_to_10,outbreak_indicator,0.01,0.0099,300,0.03,False
noise_scale:6,noise_scale,0.036,5_to_10,peak_weekly_cases,10.16,4.5010666666666665,300,0.03,False
noise_scale:6,noise_scale,0.036,all ages combined,cumulative_cases,131.25666666666666,213.1641222222222,300,0.03,False
noise_scale:6,noise_scale,0.036,all ages combined,final_week_cases,22.456666666666667,28.201455555555555,300,0.03,False
noise_scale:6,noise_scale,0.036,all ages combined,outbreak_indicator,1.0,0.0,300,0.03,False
noise_scale:6,noise_scale,0.036,all ages combined,peak_weekly_cases,28.166666666666668,13.838888888888887,300,0.03,False
noise_scale:6,noise_scale,0.036,under_1,cumulative_cases,13.74,15.965733333333331,300,0.03,False
noise_scale:6,noise_scale,0.036,under_1,final_week_cases,2.1866666666666665,2.3318222222222222,300,0.03,False
noise_scale:6,noise_scale,0.036,under_1,outbreak_indicator,0.0,0.0,300,0.03,False
noise_scale:6,noise_scale,0.036,under_1,peak_weekly_cases,4.316666666666666,1.7363888888888892,300,0.03,False
nu:0,nu,0.0024000000000000002,11_to_14,cumulative_cases,7.153333333333333,7.989822222222222,300,0.003,False
nu:0,nu,0.0024000000000000002,11_to_14,final_week_cases,1.2766666666666666,1.433455555555556,300,0.003,False
nu:0,nu,0.0024000000000000002,11_to_14,outbreak_indicator,0.0,0.0,300,0.003,False
nu:0,nu,0.0024000000000000002,11_to_14,peak_weekly_cases,2.683333333333333,1.0363888888888888,300,0.003,False
nu:0,nu,0.0024000000000000002,15_to_24,cumulative_cases,10.726666666666667,11.591955555555558,300,0.003,False
nu:0,nu,0.0024000000000000002,15_to_24,final_week_cases,1.92,2.1136,300,0.003,False
nu:0,nu,0.0024000000000000002,15_to_24,outbreak_indicator,0.0,0.0,300,0.003,False
nu:0,nu,0.0024000000000000002,15_to_24,peak_weekly_cases,3.56,1.3863999999999999,300,0.003,False
nu:0,nu,0.0024000000000000002,1_to_4,cumulative_cases,15.113333333333333,15.680488888888892,300,0.003,False
nu:0,nu,0.0024000000000000002,1_to_4,final_week_cases,2.203333333333333,2.1553222222222224,300,0.003,False
nu:0,nu,0.0024000000000000002,1_to_4,outbreak_indicator,0.0,0.0,300,0.003,False
nu:0,nu,0.0024000000000000002,1_to_4,peak_weekly_cases,4.83,2.047766666666667,300,0.003,False
nu:0,nu,0.0024000000000000002,25_to_34,cumulative_cases,16.4,19.966666666666665,300,0.003,False
nu:0,nu,0.0024000000000000002,25_to_34,final_week_cases,2.9466666666666668,3.3371555555555554,300,0.003,False
nu:0,nu,0.0024000000000000002,25_to_34,outbreak_indicator,0.0,0.0,300,0.003,False
nu:0,nu,0.0024000000000000002,25_to_34,peak_weekly_cases,5.003333333333333,1.9966555555555552,300,0.003,False
nu:0,nu,0.0024000000000000002,35_and_over,cumulative_cases,28.0,40.78666666666667,300,0.003,False
nu:0,nu,0.0024000000000000002,35_and_over,final_week_cases,5.036666666666667,5.588655555555556,300,0.003,False
nu:0,nu,0.0024000000000000002,35_and_over,outbreak_indicator,0.0,0.0,300,0.003,False
nu:0,nu,0.0024000000000000002,35_and_over,peak_weekly_cases,7.52,3.9096,300,0.003,False
nu:0,nu,0.0024000000000000002,5_to_10,cumulative_cases,40.32,51.1776,300,0.003,False
nu:0,nu,0.0024000000000000002,5_to_10,final_week_cases,7.033333333333333,7.472222222222221,300,0.003,False
nu:0,nu,0.0024000000000000002,5_to_10,outbreak_indicator,0.0033333333333333335,0.0033222222222222216,300,0.003,False
nu:0,nu,0.0024000000000000002,5_to_10,peak_weekly_cases,10.13,3.8197666666666668,300,0.003,False
nu:0,nu,0.0024000000000000002,all ages combined,cumulative_cases,131.43333333333334,201.27888888888887,300,0.003,False
nu:0,nu,0.0024000000000000002,all ages combined,final_week_cases,22.566666666666666,28.03888888888889,300,0.003,False
nu:0,nu,0.0024000000000000002,all ages combined,outbreak_indicator,1.0,0.0,300,0.003,False
nu:0,nu,0.0024000000000000002,all ages combined,peak_weekly_cases,28.16,14.1344,300,0.003,False
nu:0,nu,0.0024000000000000002,under_1,cumulative_cases,13.72,15.374933333333331,300,0.003,False
nu:0,nu,0.0024000000000000002,under_1,final_week_cases,2.15,2.2608333333333333,300,0.003,False
nu:0,nu,0.0024000000000000002,under_1,outbreak_indicator,0.0,0.0,300,0.003,False
nu:0,nu,0.0024000000000000002,under_1,peak_weekly_cases,4.326666666666667,1.7732888888888885,300,0.003,False
nu:1,nu,0.0026000000000000003,11_to_14,cumulative_cases,7.16,8.0944,300,0.003,False
nu:1,nu,0.0026000000000000003,11_to_14,final_week_cases,1.27,1.4104333333333334,300,0.003,False
nu:1,nu,0.0026000000000000003,11_to_14,outbreak_indicator,0.0,0.0,300,0.003,False
nu:1,nu,0.0026000000000000003,11_to_14,peak_weekly_cases,2.6866666666666665,1.048488888888889,300,0.003,False
nu:1,nu,0.0026000000000000003,15_to_24,cumulative_cases,10.72,11.781600000000001,300,0.003,False
nu:1,nu,0.0026000000000000003,15_to_24,final_week_cases,1.9233333333333333,2.1174555555555554,300,0.003,False
nu:1,nu,0.0026000000000000003,15_to_24,outbreak_indicator,0.0,0.0,300,0.003,False
nu:1,nu,0.0026000000000000003,15_to_24,peak_weekly_cases,3.5533333333333332,1.400488888888889,300,0.003,False
nu:1,nu,0.0026000000000000003,1_to_4,cumulative_cases,15.063333333333333,15.312655555555557,300,0.003,False
nu:1,nu,0.0026000000000000003,1_to_4,final_week_cases,2.1733333333333333,2.0766222222222224,300,0.003,False
nu:1,nu,0.0026000000000000003,1_to_4,outbreak_indicator,0.0,0.0,300,0.003,False
nu:1,nu,0.0026000000000000003,1_to_4,peak_weekly_cases,4.82,2.0409333333333333,300,0.003,False
nu:1,nu,0.0026000000000000003,25_to_34,cumulative_cases,16.34,20.284399999999998,300,0.003,False
nu:1,nu,0.0026000000000000003,25_to_34,final_week_cases,2.9033333333333333,3.3273222222222225,300,0.003,False
nu:1,nu,0.0026000000000000003,25_to_34,outbreak_indicator,0.0,0.0,300,0.003,False
nu:1,nu,0.0026000000000000003,25_to_34,peak_weekly_cases,4.98,1.9862666666666662,300,0.003,False
nu:1,nu,0.0026000000000000003,35_and_over,cumulative_cases,28.0,40.82666666666667,300,0.003,False
nu:1,nu,0.0026000000000000003,35_and_over,final_week_cases,5.036666666666667,5.595322222222222,300,0.003,False
nu:1,nu,0.0026000000000000003,35_and_over,outbreak_indicator,0.0,0.0,300,0.003,False
nu:1,nu,0.0026000000000000003,35_and_over,peak_weekly_cases,7.526666666666666,3.829288888888888,300,0.003,False
nu:1,nu,0.0026000000000000003,5_to_10,cumulative_cases,40.336666666666666,50.396655555555554,300,0.003,False
nu:1,nu,0.0026000000000000003,5_to_10,final_week_cases,7.053333333333334,7.470488888888888,300,0.003,False
nu:1,nu,0.0026000000000000003,5_to_10,outbreak_indicator,0.0033333333333333335,0.0033222222222222216,300,0.003,False
nu:1,nu,0.0026000000000000003,5_to_10,peak_weekly_cases,10.143333333333333,3.856122222222222,300,0.003,False
nu:1,nu,0.0026000000000000003,all ages combined,cumulative_cases,131.34666666666666,202.39982222222224,300,0.003,False
nu:1,nu,0.0026000000000000003,all ages combined,final_week_cases,22.53,26.8091,300,0.003,False
nu:1,nu,0.0026000000000000003,all ages combined,outbreak_indicator,1.0,0.0,300,0.003,False
nu:1,nu,0.0026000000000000003,all ages combined,peak_weekly_cases,28.123333333333335,13.521455555555557,300,0.003,False
nu:1,nu,0.0026000000000000003,under_1,cumulative_cases,13.726666666666667,15.498622222222224,300,0.003,False
nu:1,nu,0.0026000000000000003,under_1,final_week_cases,2.17,2.374433333333334,300,0.003,False
nu:1,nu,0.0026000000000000003,under_1,outbreak_indicator,0.0,0.0,300,0.003,False
nu:1,nu,0.0026000000000000003,under_1,peak_weekly_cases,4.34,1.8177333333333334,300,0.003,False
nu:2,nu,0.0028,11_to_14,cumulative_cases,7.173333333333333,8.089955555555555,300,0.003,False
nu:2,nu,0.0028,11_to_14,final_week_cases,1.2666666666666666,1.402222222222222,300,0.003,False
nu:2,nu,0.0028,11_to_14,outbreak_indicator,0.0,0.0,300,0.003,False
nu:2,nu,0.0028,11_to_14,peak_weekly_cases,2.6966666666666668,1.0379888888888888,300,0.003,False
nu:2,nu,0.0028,15_to_24,cumulative_cases,10.693333333333333,11.81928888888889,300,0.003,False
nu:2,nu,0.0028,15_to_24,final_week_cases,1.95,2.1341666666666668,300,0.003,False
nu:2,nu,0.0028,15_to_24,outbreak_indicator,0.0,0.0,300,0.003,False
nu:2,nu,0.0028,15_to_24,peak_weekly_cases,3.5433333333333334,1.4014555555555555,300,0.003,False
nu:2,nu,0.0028,1_to_4,cumulative_cases,15.056666666666667,15.680122222222224,300,0.003,False
nu:2,nu,0.0028,1_to_4,final_week_cases,2.1933333333333334,2.069288888888889,300,0.003,False
nu:2,nu,0.0028,1_to_4,outbreak_indicator,0.0,0.0,300,0.003,False
nu:2,nu,0.0028,1_to_4,peak_weekly_cases,4.823333333333333,2.045455555555556,300,0.003,False
nu:2,nu,0.0028,25_to_34,cumulative_cases,16.32,19.98426666666667,300,0.003,False
nu:2,nu,0.0028,25_to_34,final_week_cases,2.89,3.271233333333333,300,0.003,False
nu:2,nu,0.0028,25_to_34,outbreak_indicator,0.0,0.0,300,0.003,False
nu:2,nu,0.0028,25_to_34,peak_weekly_cases,4.963333333333333,2.001988888888889,300,0.003,False
nu:2,nu,0.0028,35_and_over,cumulative_cases,27.976666666666667,40.542788888888886,300,0.003,False
nu:2,nu,0.0028,35_and_over,final_week_cases,4.993333333333333,5.5799555555555544,300,0.003,False
nu:2,nu,0.0028,35_and_over,outbreak_indicator,0.0,0.0,300,0.003,False
nu:2,nu,0.0028,35_and_over,peak_weekly_cases,7.523333333333333,3.829455555555555,300,0.003,False
nu:2,nu,0.0028,5_to_10,cumulative_cases,40.24,50.70906666666667,300,0.003,False
nu:2,nu,0.0028,5_to_10,final_week_cases,7.013333333333334,7.493155555555556,300,0.003,False
nu:2,nu,0.0028,5_to_10,outbreak_indicator,0.0033333333333333335,0.0033222222222222216,300,0.003,False
nu:2,nu,0.0028,5_to_10,peak_weekly_cases,10.133333333333333,3.8822222222222216,300,0.003,False
nu:2,nu,0.0028,all ages combined,cumulative_cases,131.18666666666667,202.68515555555555,300,0.003,False
nu:2,nu,0.0028,all ages combined,final_week_cases,22.483333333333334,26.67638888888889,300,0.003,False
nu:2,nu,0.0028,all ages combined,outbreak_indicator,1.0,0.0,300,0.003,False
nu:2,nu,0.0028,all ages combined,peak_weekly_cases,28.1,13.683333333333334,300,0.003,False
nu:2,nu,0.0028,under_1,cumulative_cases,13.726666666666667,15.59862222222222,300,0.003,False
nu:2,nu,0.0028,under_1,final_week_cases,2.1766666666666667,2.378788888888889,300,0.003,False
nu:2,nu,0.0028,under_1,outbreak_indicator,0.0,0.0,300,0.003,False
nu:2,nu,0.0028,under_1,peak_weekly_cases,4.33,1.8344333333333331,300,0.003,False
nu:3,nu,0.003,11_to_14,cumulative_cases,7.16,8.067733333333335,300,0.003,True
nu:3,nu,0.003,11_to_14,final_week_cases,1.2666666666666666,1.4155555555555555,300,0.003,True
nu:3,nu,0.003,11_to_14,outbreak_indicator,0.0,0.0,300,0.003,True
nu:3,nu,0.003,11_to_14,peak_weekly_cases,2.6933333333333334,1.039288888888889,300,0.003,True
nu:3,nu,0.003,15_to_24,cumulative_cases,10.686666666666667,11.675155555555556,300,0.003,True
nu:3,nu,0.003,15_to_24,final_week_cases,1.9466666666666668,2.0838222222222225,300,0.003,True
nu:3,nu,0.003,15_to_24,outbreak_indicator,0.0,0.0,300,0.003,True
nu:3,nu,0.003,15_to_24,peak_weekly_cases,3.5366666666666666,1.381988888888889,300,0.003,True
nu:3,nu,0.003,1_to_4,cumulative_cases,15.04,15.765066666666668,300,0.003,True
nu:3,nu,0.003,1_to_4,final_week_cases,2.19,2.0672333333333337,300,0.003,True
nu:3,nu,0.003,1_to_4,outbreak_indicator,0.0,0.0,300,0.003,True
nu:3,nu,0.003,1_to_4,peak_weekly_cases,4.823333333333333,2.045455555555556,300,0.003,True
nu:3,nu,0.003,25_to_34,cumulative_cases,16.313333333333333,19.961822222222224,300,0.003,True
nu:3,nu,0.003,25_to_34,final_week_cases,2.9,3.296666666666667,300,0.003,True
nu:3,nu,0.003,25_to_34,outbreak_indicator,0.0,0.0,300,0.003,True
nu:3,nu,0.003,25_to_34,peak_weekly_cases,4.973333333333334,2.0059555555555555,300,0.003,True
nu:3,nu,0.003,35_and_over,cumulative_cases,28.006666666666668,40.513288888888894,300,0.003,True
nu:3,nu,0.003,35_and_over,final_week_cases,5.0,5.58,300,0.003,True
nu:3,nu,0.003,35_and_over,outbreak_indicator,0.0,0.0,300,0.003,True
nu:3,nu,0.003,35_and_over,peak_weekly_cases,7.526666666666666,3.829288888888888,300,0.003,True
nu:3,nu,0.003,5_to_10,cumulative_cases,40.22,50.791599999999995,300,0.003,True
nu:3,nu,0.003,5_to_10,final_week_cases,7.003333333333333,7.4366555555555545,300,0.003,True
nu:3,nu,0.003,5_to_10,outbreak_indicator,0.0033333333333333335,0.0033222222222222216,300,0.003,True
nu:3,nu,0.003,5_to_10,peak_weekly_cases,10.126666666666667,3.8706222222222215,300,0.003,True
nu:3,nu,0.003,all ages combined,cumulative_cases,131.17,202.62776666666667,300,0.003,True
nu:3,nu,0.003,all ages combined,final_week_cases,22.49,26.536566666666666,300,0.003,True
nu:3,nu,0.003,all ages combined,outbreak_indicator,1.0,0.0,300,0.003,True
nu:3,nu,0.003,all ages combined,peak_weekly_cases,28.093333333333334,13.657955555555558,300,0.003,True
nu:3,nu,0.003,under_1,cumulative_cases,13.743333333333334,15.637455555555556,300,0.003,True
nu:3,nu,0.003,under_1,final_week_cases,2.183333333333333,2.363055555555555,300,0.003,True
nu:3,nu,0.003,under_1,outbreak_indicator,0.0,0.0,300,0.003,True
nu:3,nu,0.003,under_1,peak_weekly_cases,4.33,1.8344333333333331,300,0.003,True
nu:4,nu,0.0032,11_to_14,cumulative_cases,7.153333333333333,8.15648888888889,300,0.003,False
nu:4,nu,0.0032,11_to_14,final_week_cases,1.2466666666666666,1.3391555555555557,300,0.003,False
nu:4,nu,0.0032,11_to_14,outbreak_indicator,0.0,0.0,300,0.003,False
nu:4,nu,0.0032,11_to_14,peak_weekly_cases,2.683333333333333,1.0363888888888888,300,0.003,False
nu:4,nu,0.0032,15_to_24,cumulative_cases,10.69,11.620566666666667,300,0.003,False
nu:4,nu,0.0032,15_to_24,final_week_cases,1.95,2.0941666666666667,300,0.003,False
nu:4,nu,0.0032,15_to_24,outbreak_indicator,0.0,0.0,300,0.003,False
nu:4,nu,0.0032,15_to_24,peak_weekly_cases,3.5433333333333334,1.3747888888888888,300,0.003,False
nu:4,nu,0.0032,1_to_4,cumulative_cases,15.036666666666667,15.695322222222222,300,0.003,False
nu:4,nu,0.0032,1_to_4,final_week_cases,2.1633333333333336,2.056655555555556,300,0.003,False
nu:4,nu,0.0032,1_to_4,outbreak_indicator,0.0,0.0,300,0.003,False
nu:4,nu,0.0032,1_to_4,peak_weekly_cases,4.816666666666666,2.056388888888889,300,0.003,False
nu:4,nu,0.0032,25_to_34,cumulative_cases,16.24,19.982400000000002,300,0.003,False
nu:4,nu,0.0032,25_to_34,final_week_cases,2.87,3.2731,300,0.003,False
nu:4,nu,0.0032,25_to_34,outbreak_indicator,0.0,0.0,300,0.003,False
nu:4,nu,0.0032,25_to_34,peak_weekly_cases,4.953333333333333,1.964488888888889,300,0.003,False
nu:4,nu,0.0032,35_and_over,cumulative_cases,28.003333333333334,40.66332222222222,300,0.003,False
nu:4,nu,0.0032,35_and_over,final_week_cases,5.053333333333334,5.757155555555555,300,0.003,False
nu:4,nu,0.0032,35_and_over,outbreak_indicator,0.0,0.0,300,0.003,False
nu:4,nu,0.0032,35_and_over,peak_weekly_cases,7.526666666666666,3.8359555555555547,300,0.003,False
nu:4,nu,0.0032,5_to_10,cumulative_cases,40.163333333333334,50.65665555555555,300,0.003,False
nu:4,nu,0.0032,5_to_10,final_week_cases,6.986666666666666,7.439822222222222,300,0.003,False
nu:4,nu,0.0032,5_to_10,outbreak_indicator,0.0033333333333333335,0.0033222222222222216,300,0.003,False
nu:4,nu,0.0032,5_to_10,peak_weekly_cases,10.11,3.871233333333333,300,0.003,False
nu:4,nu,0.0032,all ages combined,cumulative_cases,131.01666666666668,205.0363888888889,300,0.003,False
nu:4,nu,0.0032,all ages combined,final_week_cases,22.46,26.361733333333333,300,0.003,False
nu:4,nu,0.0032,all ages combined,outbreak_indicator,1.0,0.0,300,0.003,False
nu:4,nu,0.0032,all ages combined,peak_weekly_cases,28.036666666666665,13.695322222222224,300,0.003,False
nu:4,nu,0.0032,under_1,cumulative_cases,13.73,15.597100000000001,300,0.003,False
nu:4,nu,0.0032,under_1,final_week_cases,2.19,2.4005666666666663,300,0.003,False
nu:4,nu,0.0032,under_1,outbreak_indicator,0.0,0.0,300,0.003,False
nu:4,nu,0.0032,under_1,peak_weekly_cases,4.326666666666667,1.8466222222222222,300,0.003,False
nu:5,nu,0.0034000000000000002,11_to_14,cumulative_cases,7.156666666666666,8.132122222222222,300,0.003,False
nu:5,nu,0.0034000000000000002,11_to_14,final_week_cases,1.2466666666666666,1.3391555555555557,300,0.003,False
nu:5,nu,0.0034000000000000002,11_to_14,outbreak_indicator,0.0,0.0,300,0.003,False
nu:5,nu,0.0034000000000000002,11_to_14,peak_weekly_cases,2.683333333333333,1.0363888888888888,300,0.003,False
nu:5,nu,0.0034000000000000002,15_to_24,cumulative_cases,10.67,11.5811,300,0.003,False
nu:5,nu,0.0034000000000000002,15_to_24,final_week_cases,1.95,2.0941666666666667,300,0.003,False
nu:5,nu,0.0034000000000000002,15_to_24,outbreak_indicator,0.0,0.0,300,0.003,False
nu:5,nu,0.0034000000000000002,15_to_24,peak_weekly_cases,3.5433333333333334,1.3747888888888888,300,0.003,False
nu:5,nu,0.0034000000000000002,1_to_4,cumulative_cases,15.046666666666667,15.697822222222221,300,0.003,False
nu:5,nu,0.0034000000000000002,1_to_4,final_week_cases,2.1533333333333333,2.0564888888888886,300,0.003,False
nu:5,nu,0.0034000000000000002,1_to_4,outbreak_indicator,0.0,0.0,300,0.003,False
nu:5,nu,0.0034000000000000002,1_to_4,peak_weekly_cases,4.8133333333333335,2.058488888888889,300,0.003,False
nu:5,nu,0.0034000000000000002,25_to_34,cumulative_cases,16.26,20.0324,300,0.003,False
nu:5,nu,0.0034000000000000002,25_to_34,final_week_cases,2.8533333333333335,3.178488888888889,300,0.003,False
nu:5,nu,0.0034000000000000002,25_to_34,outbreak_indicator,0.0,0.0,300,0.003,False
nu:5,nu,0.0034000000000000002,25_to_34,peak_weekly_cases,4.956666666666667,1.9747888888888891,300,0.003,False
nu:5,nu,0.0034000000000000002,35_and_over,cumulative_cases,28.013333333333332,41.04648888888889,300,0.003,False
nu:5,nu,0.0034000000000000002,35_and_over,final_week_cases,5.056666666666667,5.973455555555557,300,0.003,False
nu:5,nu,0.0034000000000000002,35_and_over,outbreak_indicator,0.0,0.0,300,0.003,False
nu:5,nu,0.0034000000000000002,35_and_over,peak_weekly_cases,7.54,3.9284,300,0.003,False
nu:5,nu,0.0034000000000000002,5_to_10,cumulative_cases,40.11,51.09123333333333,300,0.003,False
nu:5,nu,0.0034000000000000002,5_to_10,final_week_cases,6.976666666666667,7.449455555555554,300,0.003,False
nu:5,nu,0.0034000000000000002,5_to_10,outbreak_indicator,0.0033333333333333335,0.0033222222222222216,300,0.003,False
nu:5,nu,0.0034000000000000002,5_to_10,peak_weekly_cases,10.103333333333333,3.872655555555556,300,0.003,False
nu:5,nu,0.0034000000000000002,all ages combined,cumulative_cases,130.97666666666666,207.1027888888889,300,0.003,False
nu:5,nu,0.0034000000000000002,all ages combined,final_week_cases,22.423333333333332,26.817455555555554,300,0.003,False
nu:5,nu,0.0034000000000000002,all ages combined,outbreak_indicator,1.0,0.0,300,0.003,False
nu:5,nu,0.0034000000000000002,all ages combined,peak_weekly_cases,28.023333333333333,13.736122222222221,300,0.003,False
nu:5,nu,0.0034000000000000002,under_1,cumulative_cases,13.72,15.601599999999998,300,0.003,False
nu:5,nu,0.0034000000000000002,under_1,final_week_cases,2.1866666666666665,2.3651555555555555,300,0.003,False
nu:5,nu,0.0034000000000000002,under_1,outbreak_indicator,0.0,0.0,300,0.003,False
nu:5,nu,0.0034000000000000002,under_1,peak_weekly_cases,4.323333333333333,1.8254555555555556,300,0.003,False
nu:6,nu,0.0036,11_to_14,cumulative_cases,7.153333333333333,8.069822222222223,300,0.003,False
nu:6,nu,0.0036,11_to_14,final_week_cases,1.2566666666666666,1.3774555555555557,300,0.003,False
nu:6,nu,0.0036,11_to_14,outbreak_indicator,0.0,0.0,300,0.003,False
nu:6,nu,0.0036,11_to_14,peak_weekly_cases,2.69,1.0339,300,0.003,False
nu:6,nu,0.0036,15_to_24,cumulative_cases,10.703333333333333,11.288655555555556,300,0.003,False
nu:6,nu,0.0036,15_to_24,final_week_cases,1.94,2.0830666666666664,300,0.003,False
nu:6,nu,0.0036,15_to_24,outbreak_indicator,0.0,0.0,300,0.003,False
nu:6,nu,0.0036,15_to_24,peak_weekly_cases,3.5533333333333332,1.373822222222222,300,0.003,False
nu:6,nu,0.0036,1_to_4,cumulative_cases,15.03,15.595766666666664,300,0.003,False
nu:6,nu,0.0036,1_to_4,final_week_cases,2.15,2.0341666666666667,300,0.003,False
nu:6,nu,0.0036,1_to_4,outbreak_indicator,0.0,0.0,300,0.003,False
nu:6,nu,0.0036,1_to_4,peak_weekly_cases,4.82,2.0742666666666665,300,0.003,False
nu:6,nu,0.0036,25_to_34,cumulative_cases,16.166666666666668,20.232222222222223,300,0.003,False
nu:6,nu,0.0036,25_to_34,final_week_cases,2.8266666666666667,3.023288888888889,300,0.003,False
nu:6,nu,0.0036,25_to_34,outbreak_indicator,0.0,0.0,300,0.003,False
nu:6,nu,0.0036,25_to_34,peak_weekly_cases,4.94,1.9364000000000003,300,0.003,False
nu:6,nu,0.0036,35_and_over,cumulative_cases,28.033333333333335,41.058888888888895,300,0.003,False
nu:6,nu,0.0036,35_and_over,final_week_cases,5.073333333333333,5.927955555555556,300,0.003,False
nu:6,nu,0.0036,35_and_over,outbreak_indicator,0.0,0.0,300,0.003,False
nu:6,nu,0.0036,35_and_over,peak_weekly_cases,7.55,3.9408333333333334,300,0.003,False
nu:6,nu,0.0036,5_to_10,cumulative_cases,40.03666666666667,51.73532222222223,300,0.003,False
nu:6,nu,0.0036,5_to_10,final_week_cases,6.94,7.569733333333334,300,0.003,False
nu:6,nu,0.0036,5_to_10,outbreak_indicator,0.0033333333333333335,0.0033222222222222216,300,0.003,False
nu:6,nu,0.0036,5_to_10,peak_weekly_cases,10.093333333333334,3.891288888888889,300,0.003,False
nu:6,nu,0.0036,all ages combined,cumulative_cases,130.85333333333332,204.75182222222222,300,0.003,False
nu:6,nu,0.0036,all ages combined,final_week_cases,22.4,26.6,300,0.003,False
nu:6,nu,0.0036,all ages combined,outbreak_indicator,1.0,0.0,300,0.003,False
nu:6,nu,0.0036,all ages combined,peak_weekly_cases,27.993333333333332,13.54662222222222,300,0.003,False
nu:6,nu,0.0036,under_1,cumulative_cases,13.73,15.66376666666667,300,0.003,False
nu:6,nu,0.0036,under_1,final_week_cases,2.2133333333333334,2.394488888888889,300,0.003,False
nu:6,nu,0.0036,under_1,outbreak_indicator,0.0,0.0,300,0.003,False
nu:6,nu,0.0036,under_1,peak_weekly_cases,4.326666666666667,1.833288888888889,300,0.003,False
phi:0,phi,0.096,11_to_14,cumulative_cases,7.6466666666666665,8.308488888888888,300,0.12,False
phi:0,phi,0.096,11_to_14,final_week_cases,1.49,1.8165666666666667,300,0.12,False
phi:0,phi,0.096,11_to_14,outbreak_indicator,0.0,0.0,300,0.12,False
phi:0,phi,0.096,11_to_14,peak_weekly_cases,2.83,1.0611000000000002,300,0.12,False
phi:0,phi,0.096,15_to_24,cumulative_cases,11.49,12.449900000000001,300,0.12,False
phi:0,phi,0.096,15_to_24,final_week_cases,1.9966666666666666,1.9633222222222222,300,0.12,False
phi:0,phi,0.096,15_to_24,outbreak_indicator,0.0,0.0,300,0.12,False
phi:0,phi,0.096,15_to_24,peak_weekly_cases,3.7133333333333334,1.244488888888889,300,0.12,False
phi:0,phi,0.096,1_to_4,cumulative_cases,15.603333333333333,16.019322222222225,300,0.12,False
phi:0,phi,0.096,1_to_4,final_week_cases,2.3466666666666667,2.206488888888889,300,0.12,False
phi:0,phi,0.096,1_to_4,outbreak_indicator,0.0,0.0,300,0.12,False
phi:0,phi,0.096,1_to_4,peak_weekly_cases,4.87,2.2464333333333335,300,0.12,False
phi:0,phi,0.096,25_to_34,cumulative_cases,16.8,21.993333333333332,300,0.12,False
