block_id,start_date,end_date,observed_total,predicted_total,mae,mean_squared_error,rmse,normalised_rmse,log_rmse,poisson_nll,objective,prediction_summary,objective_metric,window_weight
26,2024-07-08,2024-08-12,285.0,208.21278660654752,12.797868898908751,240.38997245210257,15.504514582923987,0.3264108333247155,0.3228230417163124,5.5448195683270765,5.5448195683270765,mean,poisson_nll,0.9999999999999999
27,2024-07-15,2024-08-19,241.0,270.0590743418909,6.27411373418311,56.71539103397115,7.530962158580479,0.18749283382358037,0.2271971491270753,3.5489391047806884,3.5489391047806884,mean,poisson_nll,0.9999999999999999
28,2024-07-22,2024-08-26,193.0,260.804844321163,11.3008073868605,174.78798507276676,13.220740715737781,0.4110074833908118,0.3770261546203155,4.871831596210798,4.871831596210798,mean,poisson_nll,0.9999999999999999
29,2024-07-29,2024-09-02,169.0,162.91661839673426,4.962505565853698,30.465366156484155,5.519544017080048,0.19596014261822656,0.18287576925057344,3.045723100759888,3.045723100759888,mean,poisson_nll,0.9999999999999999
30,2024-08-05,2024-09-09,136.0,185.95010691903138,8.325017819838566,71.53961517416828,8.458109432619578,0.3731518867332166,0.33621630161761257,3.8046465923403727,3.8046465923403727,mean,poisson_nll,0.9999999999999999
31,2024-08-12,2024-09-16,109.0,147.34058564751214,6.390097607918685,42.75321141491275,6.538593993735407,0.3599226051597472,0.303031012110291,3.3010381571401894,3.3010381571401894,mean,poisson_nll,0.9999999999999999
32,2024-08-19,2024-09-23,86.0,114.40184336454881,4.733640560758137,26.73561679114537,5.17064955214965,0.36074299201044063,0.36316641127524374,3.0857747047736406,3.0857747047736406,mean,poisson_nll,0.9999999999999999
33,2024-08-26,2024-09-30,72.0,86.51296998158548,2.6551537553087012,10.830954149262089,3.291041499170451,0.2742534582642042,0.30970138970437583,2.633710450667836,2.633710450667836,mean,poisson_nll,0.9999999999999999
34,2024-09-02,2024-10-07,61.0,72.5846724475678,2.504608914223134,8.64868459365704,2.9408645996810256,0.2892653704604287,0.3136893557632615,2.5189371438655717,2.5189371438655717,mean,poisson_nll,0.9999999999999999
35,2024-09-09,2024-10-14,50.0,68.64188232658563,3.1069803877642697,12.115823010786007,3.4807790810084467,0.4176934897210135,0.3895588353041348,2.6442890169215425,2.6442890169215425,mean,poisson_nll,0.9999999999999999
36,2024-09-16,2024-10-21,40.0,65.01563623852745,4.169272706421243,17.92415613402632,4.233692966433244,0.6350539449649866,0.4647925909431115,2.8572279089537425,2.8572279089537425,mean,poisson_nll,0.9999999999999999
37,2024-09-23,2024-10-28,35.0,52.51007699370833,2.918346165618056,9.514265490075823,3.084520301453019,0.5287749088205175,0.3718172240392029,2.410928465418286,2.410928465418286,mean,poisson_nll,0.9999999999999999
38,2024-09-30,2024-11-04,34.0,37.23583387396164,0.914636233007778,1.0518551622939183,1.0255999036144252,0.18098821828489856,0.1512366548841489,1.8849987236972303,1.8849987236972303,mean,poisson_nll,0.9999999999999999
39,2024-10-07,2024-11-11,28.0,40.379801437211086,2.0633002395351827,7.389780653227581,2.718415099506987,0.5825175213229257,0.5905364624964388,2.4364280093509683,2.4364280093509683,mean,poisson_nll,0.9999999999999999
40,2024-10-14,2024-11-18,26.0,37.52697614734551,1.921162691224252,7.001734684761813,2.646079115363298,0.6106336420069148,0.583214282060555,2.3875431231114783,2.3875431231114783,mean,poisson_nll,0.9999999999999999
41,2024-10-21,2024-11-25,26.0,34.72886866896463,1.7543527268851131,5.617745892841556,2.370178451687036,0.5469642580816236,0.5452233545701263,2.2778292722696256,2.2778292722696256,mean,poisson_nll,0.9999999999999999
42,2024-10-28,2024-12-02,24.0,35.09762459295861,2.121594762465205,7.008891901618224,2.6474311892130875,0.6618577973032718,0.5829880808210937,2.3755128837657002,2.3755128837657002,mean,poisson_nll,0.9999999999999999
43,2024-11-04,2024-12-09,22.0,38.775087795587176,2.795847965931197,9.513364964483328,3.0843743230164735,0.8411929971863109,0.6356041107665437,2.5496218623736975,2.5496218623736975,mean,poisson_nll,0.9999999999999999
44,2024-11-11,2024-12-16,19.0,36.12272114522557,2.853786857537595,10.567904611068366,3.2508313722905355,1.026578328091748,0.6908951922476275,2.633452118890739,2.633452118890739,mean,poisson_nll,0.9999999999999999
45,2024-11-18,2024-12-23,22.0,23.268886487220186,1.9121885225554063,4.7146240735399845,2.1713185103848733,0.5921777755595109,0.5026957165994055,2.3003531536411503,2.3003531536411503,mean,poisson_nll,0.9999999999999999
46,2024-11-25,2024-12-30,22.0,34.04959825960473,2.253843215403041,6.380883610210469,2.5260410943233818,0.6889202984518313,0.470976728963428,2.212820835309097,2.212820835309097,mean,poisson_nll,0.9999999999999999
47,2024-12-02,2025-01-06,19.0,38.376270691188935,3.2293784485314885,12.568947510627607,3.545271147687805,1.119559309796149,0.6568091000412302,2.701783537847455,2.701783537847455,mean,poisson_nll,0.9999999999999999
48,2024-12-09,2025-01-13,21.0,31.845228128146225,2.032727442955889,5.738461331461515,2.3955085747000604,0.6844310213428744,0.4749994659978261,2.150383640601346,2.150383640601346,mean,poisson_nll,0.9999999999999999
49,2024-12-16,2025-01-20,21.0,36.45056082862068,2.5750934714367797,8.366664789176136,2.8925187621130717,0.8264339320323062,0.533499349385672,2.3533605997224267,2.3533605997224267,mean,poisson_nll,0.9999999999999999
50,2024-12-23,2025-01-27,21.0,29.309596604691663,2.155713651863527,7.279408030637659,2.698037811194954,0.7708679460557011,0.5379753841594246,2.318104761658463,2.318104761658463,mean,poisson_nll,0.9999999999999999
51,2024-12-30,2025-02-03,22.0,38.37671682451664,2.7294528040861077,10.771093670676558,3.281934440337978,0.8950730291830847,0.5853283965816641,2.537203573292139,2.537203573292139,mean,poisson_nll,0.9999999999999999
52,2025-01-06,2025-02-10,21.0,39.4091864198397,3.1024111062111634,13.649565486772824,3.6945318359398156,1.055580524554233,0.6380894280092791,2.727257057451467,2.727257057451467,mean,poisson_nll,0.9999999999999999
53,2025-01-13,2025-02-17,24.0,32.39027976421866,2.426553895061927,7.582181866597413,2.7535761958946066,0.6883940489736515,0.5014277112786552,2.3810770359945352,2.3810770359945352,mean,poisson_nll,0.9999999999999999
54,2025-01-20,2025-02-24,23.0,49.24855005355509,4.374758342259184,23.549648459193964,4.85279800313118,1.2659473051646557,0.6981889901084477,3.2466531720126786,3.2466531720126786,mean,poisson_nll,0.9999999999999999
