stage,trial,objective,gamma,local_mixing,contact_scale,sick_contact_multiplier,sick_mobility_multiplier,seed_infections_per_week,initial_exposed_per_case,initial_infectious_per_case
initial_state_optimization,44,6.081735995249231,0.0573278867657486,0.2840867974733778,0.3311132242529514,0.6131405028377441,0.14945886653215776,6.021425722249178,2.2796171154440574,1.803398874989485
refinement,63,6.082246537408976,0.07504672160453713,0.3457602972993136,0.14013977226722077,0.3908798741982996,0.11082675551077567,7.199387076931341,1.381347527520754,0.914299295529215
initial_state_optimization,5,6.134941558007721,0.0573278867657486,0.2840867974733778,0.3311132242529514,0.6131405028377441,0.14945886653215776,6.021425722249178,0.624827089861351,0.6321054722858884
refinement,43,6.1379607202162125,0.12246128064617978,0.23370769238700279,0.16450176153640597,0.4125262776576419,0.1345022165867595,8.304997487518513,1.3614474992525587,0.2931506274590791
refinement,20,6.144848847425622,0.1523359843015732,0.501647924798768,0.07476913452623088,0.4788474331476085,0.18126439935528915,14.927312443245102,1.2397499253955813,0.0
refinement,31,6.15646263982566,0.12030145890982345,0.6027428426562563,0.09484471093114094,0.4883401363417677,0.13093183839453001,11.668378028620475,0.6568122371551591,1.6418219284478495
refinement,14,6.1633807514645165,0.1434445432272279,0.7218064991258999,0.044800636182342535,0.7260820416715251,0.14606572296208822,9.914867670210779,0.9635143259841723,1.1947498970408335
refinement,52,6.19779197654581,0.110764623218137,0.29095842976496095,0.1356884002163217,0.38568559334312985,0.11016225334858099,6.439558042043028,1.8610367205974307,0.29851294735535644
initial_state_optimization,68,6.201741035575711,0.0573278867657486,0.2840867974733778,0.3311132242529514,0.6131405028377441,0.14945886653215776,6.021425722249178,2.396018516580104,1.8033988749894851
refinement,68,6.23472726229773,0.08086332237424704,0.3282097489314343,0.48537357419190374,0.4871065125137059,0.1228224369065915,7.3744323557830045,1.271386543725445,0.38264734037180925
refinement,34,6.236924558706681,0.14486087360552402,0.53726904327107,0.12294899750897122,0.47730031493535924,0.1477573104267833,10.154290093602077,1.163153319261867,1.489309111254043
refinement,29,6.2743047328556685,0.13096780013811352,0.6074470052098169,0.24373419006311728,0.3497887156258179,0.16023434167913309,8.435012457841855,0.9356866780969192,0.8585356591765596
refinement,15,6.308867378575901,0.11035821820526999,0.7448152176730404,0.04892776952742743,0.5271853910689042,0.14813975489270625,11.018959593135454,0.5540436773567188,1.0270624844302816
refinement,10,6.311406502694021,0.1560108662214045,0.6466621903634217,0.04578177190375127,0.7651282882302061,0.08662693771393436,13.22893781716477,0.8587912682129447,1.2520027651591523
refinement,1,6.31946776477999,0.18427895031198652,0.5199520693811426,0.07171460857719793,0.6705120741111195,0.14338848174669136,10.913273987785029,0.9920308370587645,1.2425022589677341
refinement,12,6.33351817529223,0.16956017266846046,0.7218797980279426,0.046056817756175567,0.7955483440931543,0.06595635268975819,10.756653209280547,0.8679146143459074,0.08721332954712667
refinement,6,6.427468214059291,0.21627811171010694,0.5626301034859954,0.06948972421365658,0.7171864655338182,0.13616812911800735,13.938650326514507,0.890596631521985,0.9238625549007659
refinement,19,6.451686997196534,0.175034486596973,0.47634122199474127,0.08524232378421534,0.6434844743243152,0.12569172175605686,9.881867873521639,0.5787467744965687,0.33897605134588155
refinement,67,6.463675914787868,0.06961942466712627,0.3272425296859943,0.632385121998123,0.3691822666576637,0.13254787551405675,8.636857802801687,0.18416131396041208,0.7775979927856571
refinement,78,6.509960685710725,0.0575163757498552,0.3133804285926799,0.4771760993851373,0.640080161607322,0.16388120478296264,6.054427634671947,2.0353370555985557,0.7717834528111821
global,221,6.526798502584281,0.23216508104770645,0.7205074138516031,0.07731235955835973,0.6102527733617533,0.16826188137865827,10.471011816867328,0.5822244146860056,1.5784425165903393
