stage,trial,objective,gamma,local_mixing,contact_scale,sick_contact_multiplier,sick_mobility_multiplier,seed_infections_per_week,initial_exposed_per_case,initial_infectious_per_case,seasonal_amplitude,seasonal_peak_week
initial_state_optimization,50,3.3234117257486004,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,1.7400746618382719,0.45140339363064186,0.6,13.433982740528194
initial_state_optimization,0,3.325151591549829,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.6,13.433982740528194
seasonal_optimization,26,3.325151591549829,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.6,13.433982740528194
seasonal_optimization,85,3.3251516062299653,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5999998768181386,13.435366761923058
seasonal_optimization,84,3.3251516250238238,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5999998006875614,13.435367097911497
seasonal_optimization,83,3.3251516554329426,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5999996775057,13.43536764155221
seasonal_optimization,82,3.3251517046359784,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5999994781932615,13.435368521181362
seasonal_optimization,81,3.3251517842482814,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5999991556989617,13.435369944451226
seasonal_optimization,80,3.3251519130640106,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5999986338922232,13.43537224735024
seasonal_optimization,79,3.3251521214930717,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5999977895911849,13.43537597351912
seasonal_optimization,78,3.325152458740546,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5999964234834081,13.435382002587016
seasonal_optimization,77,3.32515300442411,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5999942130745929,13.43539175782379
seasonal_optimization,76,3.3251538873735553,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.599990636558001,13.435407542128461
seasonal_optimization,75,3.3251553160547465,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5999848496325939,13.435433081669904
seasonal_optimization,74,3.3251576278115267,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5999754861905949,13.43547440551602
seasonal_optimization,73,3.325161368579743,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5999603358231889,13.43554126890358
seasonal_optimization,72,3.325167421969329,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5999358220137838,13.435649456137252
seasonal_optimization,71,3.3251772183905994,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.5998961578369726,13.435824506758486
seasonal_optimization,51,3.325189950030351,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.599844623108177,13.436051945899193
seasonal_optimization,52,3.325189950378438,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.2985281359457304,0.396276629633745,0.599844623108177,13.436385279253047
