block_id,start_date,end_date,observed_total,predicted_total,mae,mean_squared_error,rmse,normalised_rmse,log_rmse,poisson_nll,objective,prediction_summary,objective_metric,window_weight
37,2025-04-28,2025-06-02,95.0,84.07284131795859,3.1939274104821274,13.117723763129348,3.621839831236239,0.22874777881492034,0.21044205290610216,2.7070481801708164,2.7070481801708164,mean,poisson_nll,0.9999999999999999
38,2025-05-05,2025-06-09,97.0,87.12758949946053,3.1770919957531403,12.898572814370217,3.5914583130492015,0.22215206060098147,0.2087196593400602,2.7101260047702525,2.7101260047702525,mean,poisson_nll,0.9999999999999999
39,2025-05-12,2025-06-16,104.0,76.31375015336296,4.860247540367027,29.562847013562504,5.437172704040447,0.313683040617718,0.3227669413697826,3.3361707531184854,3.3361707531184854,mean,poisson_nll,0.9999999999999999
40,2025-05-19,2025-06-23,110.0,70.23248040674181,6.627919932209699,47.293825627713744,6.877050648912929,0.37511185357706883,0.4301985855062873,4.085361985974564,4.085361985974564,mean,poisson_nll,0.9999999999999999
41,2025-05-26,2025-06-30,113.0,102.44050503499787,2.284744415987548,9.382681874711006,3.0631163664985053,0.16264334689372592,0.1556409377222294,2.6504111469873295,2.6504111469873295,mean,poisson_nll,0.9999999999999999
42,2025-06-02,2025-07-07,115.0,95.55508193849376,3.439424950844782,16.713356584523925,4.088197229161519,0.21329724673886186,0.21560926920153725,2.885855732257717,2.885855732257717,mean,poisson_nll,0.9999999999999999
43,2025-06-09,2025-07-14,124.0,104.7743550657338,4.824656756602383,46.68282751847203,6.832483261484951,0.33060402878152984,0.3113614730345814,3.6427709358807117,3.6427709358807117,mean,poisson_nll,0.9999999999999999
44,2025-06-16,2025-07-21,119.0,82.5794307029875,6.468029007391592,69.57599971163917,8.341222914635429,0.4205658612421224,0.4137180796445213,4.413787399573495,4.413787399573495,mean,poisson_nll,0.9999999999999999
45,2025-06-23,2025-07-28,115.0,91.35058475839851,5.157493114396726,49.1873169271726,7.013367017857585,0.3659148009317001,0.33032051850659505,3.700029606416388,3.700029606416388,mean,poisson_nll,0.9999999999999999
46,2025-06-30,2025-08-04,112.0,81.59582295436775,5.769690984699412,56.16270667289625,7.494178185291316,0.40147383135489184,0.36420549807614283,3.929174445806139,3.929174445806139,mean,poisson_nll,0.9999999999999999
47,2025-07-07,2025-08-11,98.0,96.60940442807873,3.7690477497036916,31.096475890589847,5.57642142333144,0.34141355653049626,0.2961075812833158,3.1205691870921677,3.1205691870921677,mean,poisson_nll,0.9999999999999999
48,2025-07-14,2025-08-18,81.0,87.27406560005662,4.9651788194336675,40.74572434355745,6.383237763357828,0.4728324269153947,0.5383523279358399,3.6285117115859786,3.6285117115859786,mean,poisson_nll,0.9999999999999999
49,2025-07-21,2025-08-25,56.0,117.37103979234824,10.228506632058041,116.06049685456595,10.77313774415634,1.1542647583024648,0.845315492210086,5.863145064622503,5.863145064622503,mean,poisson_nll,0.9999999999999999
50,2025-07-28,2025-09-01,50.0,54.72850487510133,3.720898313207599,15.84280124070653,3.9803016519739467,0.4776361982368736,0.4858472073717983,2.8832772279604564,2.8832772279604564,mean,poisson_nll,0.9999999999999999
51,2025-08-04,2025-09-08,39.0,65.88946465984498,4.48349227366404,25.87362250655542,5.08661208532314,0.7825557054343293,0.6497160846110553,3.406033480479318,3.406033480479318,mean,poisson_nll,0.9999999999999999
52,2025-08-11,2025-09-15,31.0,61.686159966320055,5.1143599943866755,29.65690897836206,5.4458157312162205,1.0540288512031393,0.6808058830320535,3.5247296249861693,3.5247296249861693,mean,poisson_nll,0.9999999999999999
53,2025-08-18,2025-09-22,26.0,43.19999363790537,2.866665606317562,9.610096360964679,3.100015542052117,0.7153882020120269,0.5014703197196106,2.473877925703939,2.473877925703939,mean,poisson_nll,0.9999999999999999
54,2025-08-25,2025-09-29,27.0,28.381483267148035,1.428184859733116,2.459957219599993,1.5684250761831096,0.34853890581846875,0.29497329861230837,1.9538304732208762,1.9538304732208762,mean,poisson_nll,0.9999999999999999
55,2025-09-01,2025-10-06,24.0,33.86268757372811,1.7722674293428138,5.105924506471019,2.2596292851861826,0.5649073212965455,0.4467089652805738,2.151419313416223,2.151419313416223,mean,poisson_nll,0.9999999999999999
56,2025-09-08,2025-10-13,20.0,33.69050974894074,2.5222999376858923,8.80433502616607,2.967209973386796,0.8901629920160388,0.6694079496981131,2.5214249264299853,2.5214249264299853,mean,poisson_nll,0.9999999999999999
57,2025-09-15,2025-10-20,23.0,30.820323943660146,2.330813879520347,7.177064770828692,2.6790044365078405,0.6988707225672627,0.624137818372242,2.4249073656675337,2.4249073656675337,mean,poisson_nll,0.9999999999999999
58,2025-09-22,2025-10-27,22.0,36.35896826604097,2.658481869079342,9.425924914721913,3.0701669196839956,0.8373182508229079,0.6811860627594871,2.5999327029443737,2.5999327029443737,mean,poisson_nll,0.9999999999999999
59,2025-09-29,2025-11-03,25.0,28.102502561625542,1.5068526554292814,3.595597668956466,1.8962061251236548,0.45508947002967715,0.48973270696448773,2.0907526396677416,2.0907526396677416,mean,poisson_nll,0.9999999999999999
60,2025-10-06,2025-11-10,28.0,31.012808494034893,1.5459494781596388,3.668704530488571,1.9153862614335968,0.41043991316434214,0.4878571512864694,2.1354984302538345,2.1354984302538345,mean,poisson_nll,0.9999999999999999
61,2025-10-13,2025-11-17,34.0,25.569414570635974,1.8316380604302456,4.280812154031472,2.0690123619813083,0.36511982858493675,0.3719190890230099,2.2063285948660205,2.2063285948660205,mean,poisson_nll,0.9999999999999999
62,2025-10-20,2025-11-24,45.0,22.89543317407899,3.684094470986836,16.4771465444096,4.05920516165537,0.5412273548873827,0.6610508293608706,3.790552060773786,3.790552060773786,mean,poisson_nll,0.9999999999999999
63,2025-10-27,2025-12-01,50.0,40.56701795613492,2.352412409306338,9.524305973489382,3.086147432234789,0.3703376918681746,0.31424140064500766,2.5428450583640507,2.5428450583640507,mean,poisson_nll,0.9999999999999999
64,2025-11-03,2025-12-08,53.0,35.20260902337635,2.9662318294372754,12.805451897393194,3.578470608708865,0.40510988023119215,0.3810873355378854,2.836977507069908,2.836977507069908,mean,poisson_nll,0.9999999999999999
65,2025-11-10,2025-12-15,53.0,38.79719342839374,2.7242154441283026,11.405758458593025,3.3772412496878315,0.3823291980778677,0.34945951143627707,2.719755465830263,2.719755465830263,mean,poisson_nll,0.9999999999999999
66,2025-11-17,2025-12-22,50.0,42.63565360544443,2.8713567532736284,11.53098282480527,3.395730087154347,0.4074876104585216,0.3772192411553547,2.6916624163252263,2.6916624163252263,mean,poisson_nll,0.9999999999999999
